,0
13373,n12337800
13374,n04266849
13375,n12840168
13376,n02588286
13377,n09666476
13378,n12817694
13379,n12139575
13380,n12815838
13381,n10384496
13382,n10697135
13383,n04275661
13384,n02412909
13385,n12018363
13386,n13176363
13387,n02803809
13388,n13062421
13389,n10420031
13390,n10612210
13391,n11945783
13392,n04165675
13393,n12016434
13394,n02142407
13395,n03684740
13396,n10267865
13397,n03440876
13398,n12632733
13399,n02378299
13400,n01949499
13401,n03849679
13402,n02283617
13403,n02863638
13404,n12839574
13405,n03079494
13406,n04179712
13407,n13142907
13408,n11774972
13409,n12861892
13410,n12542043
13411,n04596492
13412,n11601918
13413,n12075151
13414,n09899289
13415,n02562796
13416,n12852570
13417,n11751765
13418,n12513933
13419,n11825351
13420,n11691857
13421,n11936113
13422,n03421960
13423,n03729308
13424,n01793565
13425,n09795334
13426,n10006177
13427,n11647703
13428,n03344509
13429,n10001481
13430,n13123431
13431,n06275353
13432,n03272125
13433,n00447957
13434,n10236842
13435,n09938449
13436,n10304650
13437,n02987823
13438,n03358841
13439,n09961739
13440,n06273743
13441,n12098403
13442,n09968652
13443,n04221076
13444,n13207923
13445,n02047975
13446,n03207548
13447,n12583401
13448,n10237464
13449,n12847927
13450,n01462803
13451,n02042180
13452,n04023021
13453,n02977438
13454,n10528023
13455,n12285369
13456,n11690455
13457,n10418101
13458,n11711764
13459,n11678377
13460,n01711160
13461,n12568186
13462,n09717233
13463,n03470222
13464,n10617193
13465,n03477410
13466,n04431925
13467,n01888181
13468,n02801047
13469,n10443032
13470,n09932098
13471,n09913593
13472,n12770529
13473,n01595450
13474,n02308139
13475,n11654438
13476,n02470709
13477,n02474110
13478,n00451186
13479,n12743352
13480,n03150795
13481,n10759982
13482,n02903126
13483,n11809754
13484,n10457444
13485,n11876634
13486,n04358491
13487,n10272782
13488,n04535252
13489,n04274985
13490,n11967878
13491,n02856237
13492,n09983314
13493,n09985470
13494,n09690496
13495,n07760755
13496,n11836722
13497,n12797860
13498,n10078131
13499,n12022382
13500,n03276179
13501,n12286988
13502,n03104019
13503,n07758950
13504,n02296021
13505,n03517760
13506,n03498662
13507,n03687137
13508,n12578916
13509,n12686877
13510,n03503358
13511,n12222090
13512,n13121104
13513,n10474446
13514,n12743976
13515,n10235024
13516,n03566860
13517,n01450661
13518,n03395859
13519,n10665587
13520,n09907804
13521,n09720256
13522,n10550252
13523,n04505036
13524,n12305475
13525,n04572235
13526,n03147280
13527,n12420124
13528,n04071102
13529,n12276628
13530,n12708941
13531,n10294139
13532,n10609092
13533,n13137010
13534,n12659064
13535,n03349599
13536,n02592734
13537,n12753007
13538,n10784922
13539,n10509063
13540,n12217851
13541,n11797981
13542,n02577662
13543,n03729951
13544,n01600085
13545,n10407310
13546,n10112129
13547,n10466564
13548,n02746365
13549,n10344319
13550,n11613867
13551,n02568447
13552,n12316444
13553,n10253703
13554,n10554846
13555,n13130726
13556,n09665367
13557,n04017571
13558,n02727141
13559,n01971280
13560,n02471300
13561,n13103877
13562,n12006306
13563,n02803349
13564,n02980036
13565,n01717016
13566,n03855333
13567,n03424630
13568,n03009794
13569,n04268275
13570,n10162354
13571,n12943049
13572,n12308447
13573,n12694486
13574,n01499732
13575,n04396650
13576,n01921059
13577,n10167361
13578,n02345997
13579,n03985069
13580,n10009671
13581,n01897536
13582,n11890150
13583,n12331263
13584,n02246941
13585,n02387887
13586,n02962414
13587,n10654211
13588,n03987376
13589,n03063834
13590,n12959538
13591,n04485423
13592,n12938445
13593,n02917521
13594,n12796385
13595,n08571898
13596,n10510974
13597,n09668562
13598,n02710324
13599,n11552594
13600,n07744430
13601,n10675142
13602,n10761519
13603,n02834506
13604,n11967315
13605,n04089376
13606,n12865562
13607,n09967816
13608,n09326662
13609,n09764201
13610,n09809749
13611,n03550289
13612,n02378625
13613,n12171316
13614,n03092656
13615,n12610740
13616,n12686274
13617,n09802951
13618,n03503097
13619,n02439398
13620,n10188957
13621,n02656032
13622,n02353411
13623,n12216628
13624,n02844056
13625,n10699752
13626,n02612167
13627,n00453935
13628,n11756092
13629,n12550210
13630,n09729062
13631,n10502950
13632,n02557182
13633,n03810412
13634,n04469003
13635,n03046802
13636,n10237676
13637,n10576818
13638,n12418221
13639,n10084043
13640,n12568649
13641,n13142504
13642,n02053425
13643,n09754907
13644,n11941094
13645,n13134844
13646,n12192132
13647,n03149135
13648,n03016737
13649,n04259202
13650,n02149861
13651,n12961879
13652,n10261624
13653,n10710259
13654,n09257843
13655,n04456472
13656,n12234318
13657,n03565710
13658,n12395068
13659,n12183026
13660,n11612018
13661,n11618079
13662,n11602873
13663,n12899537
13664,n12367611
13665,n12735160
13666,n04345028
13667,n12609379
13668,n04279353
13669,n12775070
13670,n03563710
13671,n04147793
13672,n10802953
13673,n10661563
13674,n12719944
13675,n03720163
13676,n02744844
13677,n10150071
13678,n03935116
13679,n09966554
13680,n02629716
13681,n10758445
13682,n03263758
13683,n12413165
13684,n10039271
13685,n03332784
13686,n13224673
13687,n09819477
13688,n04190747
13689,n10289176
13690,n13158815
13691,n02692232
13692,n12911264
13693,n02846511
13694,n06273555
13695,n01888045
13696,n02187279
13697,n03107046
13698,n11839823
13699,n04371050
13700,n10546428
13701,n04400899
13702,n02787120
13703,n10306890
13704,n03653454
13705,n03347472
13706,n03742238
13707,n11747468
13708,n11698042
13709,n03802800
13710,n10519494
13711,n02328820
13712,n11982939
13713,n01612275
13714,n12361754
13715,n03870672
13716,n04344734
13717,n03204955
13718,n02269340
13719,n12486574
13720,n10361060
13721,n12182049
13722,n12485981
13723,n02771750
13724,n11730933
13725,n10627252
13726,n10142391
13727,n12091213
13728,n12728864
13729,n11733312
13730,n04426184
13731,n02460817
13732,n10755648
13733,n02998841
13734,n10011360
13735,n12482668
13736,n13160254
13737,n11726145
13738,n02808829
13739,n01713170
13740,n03321419
13741,n02043333
13742,n11715678
13743,n02565324
13744,n03510244
13745,n09867069
13746,n01960177
13747,n09910374
13748,n10700963
13749,n10340312
13750,n07757990
13751,n12831932
13752,n10386874
13753,n03212247
13754,n09793946
13755,n03944024
13756,n12762405
13757,n10035952
13758,n10559288
13759,n02450426
13760,n02334460
13761,n12139196
13762,n12258101
13763,n03986562
13764,n10660883
13765,n06277025
13766,n13092987
13767,n11753700
13768,n13236100
13769,n12827270
13770,n04264134
13771,n09274305
13772,n04269668
13773,n13079567
13774,n03000530
13775,n02024763
13776,n01550172
13777,n03228967
13778,n10692090
13779,n09755086
13780,n10262561
13781,n04191150
13782,n11684654
13783,n10048612
13784,n02936921
13785,n03965456
13786,n03394272
13787,n11990167
13788,n04422409
13789,n12294124
13790,n09639382
13791,n12012510
13792,n13137225
13793,n12384569
13794,n12919646
13795,n07772026
13796,n10594857
13797,n12303083
13798,n09833441
13799,n01717467
13800,n12055073
13801,n09872557
13802,n09917214
13803,n01976868
13804,n09756195
13805,n12889579
13806,n12179122
13807,n12402051
13808,n04061969
13809,n02070776
13810,n12622297
13811,n11695974
13812,n02814116
13813,n10740594
13814,n11922839
13815,n04136045
13816,n03904183
13817,n03645577
13818,n03938522
13819,n12920719
13820,n03675907
13821,n12821895
13822,n09453008
13823,n10701962
13824,n03079616
13825,n10237196
13826,n04232312
13827,n10311506
13828,n03809603
13829,n12514592
13830,n11902200
13831,n10410246
13832,n03437581
13833,n04094060
13834,n02405101
13835,n09836786
13836,n01840412
13837,n03064562
13838,n10335246
13839,n12271187
13840,n10577284
13841,n01610100
13842,n12582846
13843,n11769803
13844,n12859153
13845,n09780395
13846,n12546183
13847,n02946824
13848,n09755555
13849,n04457767
13850,n09834258
13851,n03917198
13852,n10570704
13853,n09752023
13854,n06423496
13855,n09955944
13856,n04478066
13857,n12378249
13858,n09702134
13859,n03604311
13860,n03625943
13861,n03198223
13862,n02706806
13863,n05262534
13864,n11654984
13865,n03626418
13866,n04063868
13867,n03590475
13868,n03418618
13869,n09891730
13870,n02312175
13871,n03177059
13872,n03242264
13873,n12758099
13874,n12110352
13875,n10512372
13876,n03374372
13877,n12369845
13878,n04446276
13879,n03137473
13880,n12066630
13881,n12822769
13882,n10431122
13883,n11890884
13884,n03255322
13885,n02571652
13886,n13109733
13887,n02662239
13888,n02417070
13889,n02524928
13890,n10070108
13891,n11830252
13892,n04472961
13893,n02079389
13894,n12164656
13895,n10283170
13896,n12111238
13897,n12663254
13898,n01751472
13899,n01889074
13900,n12281974
13901,n04051825
13902,n04326676
13903,n10757492
13904,n02780315
13905,n11988893
13906,n04308084
13907,n01547832
13908,n11979187
13909,n02981565
13910,n09725000
13911,n03010473
13912,n12420722
13913,n12603672
13914,n03991321
13915,n02860640
13916,n12624568
13917,n04564581
13918,n02867966
13919,n03676759
13920,n04037298
13921,n12392070
13922,n12197601
13923,n04098399
13924,n01493829
13925,n12197359
13926,n12679432
13927,n01573898
13928,n03686470
13929,n11895472
13930,n04609651
13931,n04350688
13932,n04226826
13933,n12128490
13934,n02077384
13935,n10656969
13936,n02655848
13937,n10395209
13938,n13163991
13939,n03466600
13940,n10249270
13941,n03914337
13942,n09893600
13943,n04048441
13944,n01591123
13945,n03080904
13946,n10259348
13947,n12463743
13948,n12714755
13949,n04473108
13950,n09868270
13951,n01732093
13952,n02332954
13953,n12624381
13954,n13212175
13955,n12889219
13956,n09218494
13957,n03274265
13958,n11915658
13959,n12643877
13960,n11635830
13961,n12807251
13962,n04498523
13963,n03647520
13964,n02287352
13965,n03927792
13966,n10421956
13967,n03852544
13968,n10521853
13969,n02608284
13970,n10152306
13971,n12552309
13972,n01324431
13973,n12858397
13974,n01560793
13975,n04227519
13976,n03331599
13977,n04146976
13978,n12728656
13979,n04254009
13980,n10738215
13981,n03415868
13982,n12625383
13983,n04282992
13984,n09270160
13985,n12500518
13986,n12249542
13987,n01563449
13988,n12174521
13989,n13130014
13990,n03592931
13991,n11825749
13992,n09881895
13993,n10390807
13994,n01318279
13995,n12345899
13996,n02163008
13997,n11737125
13998,n10076224
13999,n11756870
14000,n03273061
14001,n11709674
14002,n09694771
14003,n11780424
14004,n09606527
14005,n03804211
14006,n10400205
14007,n12855710
14008,n03318136
14009,n09996481
14010,n12245319
14011,n03482001
14012,n12854048
14013,n12079120
14014,n02732072
14015,n04605321
14016,n04284341
14017,n06263202
14018,n02309841
14019,n02812631
14020,n13158167
14021,n04123026
14022,n15067877
14023,n09924437
14024,n04247876
14025,n10529231
14026,n07774842
14027,n02431542
14028,n11806521
14029,n12337617
14030,n03894933
14031,n02827148
14032,n09983889
14033,n09782855
14034,n09919061
14035,n04112147
14036,n12583855
14037,n03002096
14038,n10642705
14039,n11768816
14040,n04319774
14041,n12867184
14042,n02295390
14043,n12704513
14044,n11876204
14045,n03518230
14046,n01894956
14047,n02030837
14048,n10373390
14049,n12566954
14050,n11632929
14051,n11998888
14052,n10469874
14053,n12532886
14054,n02237424
14055,n03680248
14056,n12100187
14057,n03667552
14058,n10396337
14059,n03118969
14060,n01654637
14061,n03631811
14062,n12793284
14063,n03821424
14064,n09830926
14065,n02460451
14066,n03691817
14067,n03260504
14068,n04393808
14069,n10629329
14070,n03724538
14071,n02388276
14072,n10223069
14073,n12388858
14074,n11877860
14075,n10648237
14076,n10754281
14077,n12687698
14078,n11655974
14079,n10674130
14080,n11974557
14081,n03635516
14082,n12956367
14083,n10098624
14084,n12771390
14085,n01793249
14086,n12407890
14087,n09862621
14088,n09452291
14089,n12145148
14090,n09937903
14091,n12229887
14092,n04301474
14093,n02419056
14094,n03573574
14095,n00470682
14096,n09676247
14097,n09992837
14098,n01448951
14099,n04364397
14100,n03432360
14101,n03525252
14102,n02817251
14103,n13181406
14104,n10607478
14105,n11782266
14106,n02476219
14107,n12419878
14108,n12237641
14109,n12543455
14110,n02878534
14111,n04591517
14112,n03313333
14113,n02257985
14114,n02599052
14115,n12834798
14116,n10418735
14117,n03775747
14118,n02804515
14119,n02039780
14120,n02296612
14121,n00475014
14122,n02709908
14123,n12631331
14124,n12915568
14125,n05257967
14126,n13193642
14127,n04543924
14128,n03624767
14129,n09761753
14130,n01552813
14131,n10082562
14132,n10755080
14133,n10082299
14134,n02910145
14135,n02139199
14136,n13170840
14137,n12421467
14138,n12011370
14139,n03699754
14140,n03959123
14141,n11871748
14142,n10178216
14143,n03076623
14144,n02402175
14145,n02850358
14146,n12510774
14147,n12666159
14148,n02381004
14149,n00453313
14150,n10245029
14151,n09814660
14152,n10486561
14153,n04280487
14154,n03798442
14155,n03796605
14156,n11640132
14157,n12134695
14158,n12215579
14159,n11690254
14160,n03055857
14161,n10381804
14162,n09325824
14163,n11621281
14164,n00440941
14165,n03279364
14166,n12441390
14167,n12714949
14168,n02415253
14169,n03942920
14170,n03506370
14171,n02302244
14172,n10697282
14173,n12159804
14174,n03315990
14175,n02549376
14176,n04258618
14177,n02144593
14178,n11875938
14179,n11833373
14180,n03135656
14181,n03127203
14182,n03342863
14183,n01815270
14184,n10745770
14185,n12032686
14186,n11908846
14187,n04388040
14188,n03982895
14189,n12045157
14190,n10266848
14191,n02997607
14192,n09747495
14193,n02185167
14194,n02023992
14195,n04467506
14196,n03781055
14197,n02413484
14198,n03760944
14199,n09982525
14200,n12868019
14201,n13237188
14202,n10619888
14203,n10756061
14204,n12819141
14205,n10556518
14206,n11976170
14207,n03019806
14208,n11697802
14209,n03588841
14210,n10507070
14211,n03581531
14212,n12067029
14213,n02875948
14214,n10590146
14215,n12810151
14216,n12712320
14217,n12726902
14218,n03087366
14219,n09764900
14220,n10459882
14221,n03712111
14222,n03712444
14223,n10157016
14224,n09758173
14225,n09393524
14226,n09996039
14227,n12248141
14228,n04069582
14229,n01717229
14230,n03078506
14231,n12508618
14232,n12175598
14233,n06592078
14234,n01540090
14235,n11635152
14236,n12098827
14237,n04444121
14238,n03057541
14239,n12674895
14240,n11858077
14241,n09936825
14242,n03359285
14243,n11658709
14244,n03263076
14245,n01924800
14246,n09648743
14247,n12150969
14248,n12125001
14249,n10318293
14250,n03783575
14251,n12575322
14252,n01938454
14253,n02589196
14254,n12227909
14255,n10055847
14256,n04573513
14257,n03355468
14258,n12824289
14259,n03488188
14260,n12853482
14261,n10025060
14262,n11798978
14263,n12650379
14264,n12758325
14265,n12361946
14266,n02806762
14267,n12654857
14268,n12558680
14269,n02766168
14270,n03595264
14271,n10498046
14272,n10663315
14273,n09691729
14274,n09845849
14275,n03658635
14276,n09697401
14277,n09693982
14278,n09826821
14279,n00466377
14280,n12330469
14281,n02306825
14282,n01590220
14283,n03201895
14284,n10368711
14285,n10067968
14286,n12192877
14287,n12633061
14288,n13034062
14289,n03805725
14290,n02644817
14291,n03900393
14292,n12940226
14293,n10271677
14294,n12760539
14295,n11750989
14296,n11874878
14297,n09691858
14298,n12091697
14299,n12710415
14300,n12236768
14301,n12073217
14302,n11720643
14303,n03588216
14304,n00433802
14305,n10562968
14306,n11963932
14307,n10038620
14308,n10206506
14309,n03232309
14310,n04124202
14311,n13222877
14312,n09657206
14313,n12904314
14314,n00478262
14315,n09849990
14316,n03225616
14317,n10772092
14318,n01730960
14319,n01671479
14320,n04587559
14321,n10280130
14322,n04374315
14323,n03332591
14324,n01322685
14325,n09459979
14326,n01936671
14327,n10690268
14328,n10010632
14329,n12493426
14330,n09919899
14331,n02703275
14332,n02746683
14333,n04354182
14334,n11865574
14335,n02513727
14336,n02601344
14337,n03215337
14338,n01573074
14339,n09720033
14340,n02045864
14341,n10136615
14342,n09873348
14343,n01841288
14344,n02522722
14345,n10127186
14346,n13152339
14347,n12632335
14348,n12119390
14349,n03537085
14350,n09651968
14351,n09825750
14352,n12732491
14353,n06277280
14354,n11677485
14355,n03342657
14356,n10053808
14357,n03646148
14358,n13223588
14359,n02262803
14360,n09396608
14361,n09688804
14362,n09896826
14363,n09748408
14364,n13174823
14365,n10277638
14366,n02301452
14367,n02079851
14368,n10435716
14369,n01624212
14370,n02697022
14371,n09847267
14372,n02372952
14373,n12030908
14374,n02689748
14375,n12172481
14376,n10143725
14377,n03696746
14378,n03559999
14379,n02300173
14380,n10643837
14381,n13208705
14382,n03325088
14383,n12510343
14384,n03732658
14385,n10111779
14386,n12282933
14387,n10744164
14388,n01564773
14389,n03528100
14390,n04375405
14391,n04147495
14392,n12389727
14393,n02187150
14394,n12133462
14395,n04472563
14396,n09863031
14397,n03091374
14398,n02213239
14399,n01672432
14400,n02390738
14401,n12554729
14402,n01450950
14403,n12628356
14404,n10719132
14405,n02388453
14406,n11999656
14407,n12311579
14408,n01646292
14409,n13036116
14410,n12757458
14411,n11597657
14412,n10765679
14413,n04593866
14414,n12171966
14415,n11967744
14416,n12718074
14417,n09750641
14418,n13147689
14419,n02677136
14420,n10023506
14421,n02435517
14422,n10673296
14423,n03344935
14424,n11834654
14425,n04594489
14426,n02024479
14427,n03295012
14428,n10371330
14429,n11735977
14430,n04034262
14431,n10737264
14432,n00468480
14433,n10369095
14434,n02755675
14435,n12865037
14436,n02907873
